country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
Turkey;TUR;21/01/2021;1120258.0;;;67765.0;120115.0;1.33;;;1424.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;22/01/2021;1202212.0;;;81954.0;83651.0;1.43;;;992.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;23/01/2021;1226883.0;;;24671.0;78569.0;1.45;;;932.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;24/01/2021;1244653.0;;;17770.0;76886.0;1.48;;;912.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;25/01/2021;1302753.0;;;58100.0;67192.0;1.54;;;797.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;26/01/2021;1410273.0;;;107520.0;65663.0;1.67;;;779.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;27/01/2021;1522580.0;;;112307.0;67155.0;1.81;;;796.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;28/01/2021;1697575.0;;;174995.0;82474.0;2.01;;;978.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;29/01/2021;1928351.0;;;230776.0;103734.0;2.29;;;1230.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;30/01/2021;1960860.0;;;32509.0;104854.0;2.32;;;1243.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;31/01/2021;1986237.0;;;25377.0;105941.0;2.36;;;1256.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;01/02/2021;2136299.0;;;150062.0;119078.0;2.53;;;1412.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;02/02/2021;2229233.0;;;92934.0;116994.0;2.64;;;1387.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;03/02/2021;2343280.0;;;114047.0;117243.0;2.78;;;1390.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;04/02/2021;2500806.0;;;157526.0;114747.0;2.97;;;1361.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;05/02/2021;2559802.0;;;58996.0;90207.0;3.04;;;1070.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;06/02/2021;2601717.0;;;41915.0;91551.0;3.08;;;1086.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;07/02/2021;2610496.0;;;8779.0;89180.0;3.1;;;1057.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;08/02/2021;2664203.0;;;53707.0;75415.0;3.16;;;894.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;09/02/2021;2732709.0;;;68506.0;71925.0;3.24;;;853.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;10/02/2021;2795116.0;;;62407.0;64548.0;3.31;;;765.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;11/02/2021;2846125.0;;;51009.0;49331.0;3.37;;;585.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;12/02/2021;3404354.0;3067822.0;336532.0;558229.0;120650.0;4.04;3.64;0.4;1431.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;13/02/2021;3709896.0;3253005.0;456891.0;305542.0;158311.0;4.4;3.86;0.54;1877.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;14/02/2021;3825101.0;3336164.0;488937.0;115205.0;173515.0;4.54;3.96;0.58;2057.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;15/02/2021;4182027.0;3608148.0;573879.0;356926.0;216832.0;4.96;4.28;0.68;2571.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;16/02/2021;4630784.0;3984622.0;646162.0;448757.0;271154.0;5.49;4.72;0.77;3215.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turkey;TUR;17/02/2021;5223602.0;4477432.0;746170.0;592818.0;346927.0;6.19;5.31;0.88;4113.0;Sinovac;COVID-19 Vaccine Information Platform;https://covid19asi.saglik.gov.tr/
Turks and Caicos Islands;TCA;10/01/2021;0.0;0.0;;;;0.0;0.0;;;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;11/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;12/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;13/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;14/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;15/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;16/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;17/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;18/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;19/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;20/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;21/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;22/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;23/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;24/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;25/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;26/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;27/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;28/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;29/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;30/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;31/01/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;01/02/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;02/02/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;03/02/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;04/02/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;05/02/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;06/02/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;07/02/2021;;;;;222.0;;;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands;TCA;08/02/2021;6433.0;6433.0;;;222.0;16.62;16.62;;5734.0;Pfizer/BioNTech;Ministry of Health;https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
United Arab Emirates;ARE;05/01/2021;826301.0;;;;;8.35;;;;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;06/01/2021;;;;;30698.0;;;;3104.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;07/01/2021;887697.0;;;;30698.0;8.98;;;3104.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;08/01/2021;941556.0;;;53859.0;38418.0;9.52;;;3884.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;09/01/2021;1020349.0;;;78793.0;48512.0;10.32;;;4905.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;10/01/2021;1086568.0;836568.0;250000.0;66219.0;52053.0;10.99;8.46;2.53;5263.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;11/01/2021;1167251.0;;;80683.0;56825.0;11.8;;;5745.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;12/01/2021;1275652.0;;;108401.0;64193.0;12.9;;;6490.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;13/01/2021;1394580.0;;;118928.0;76797.0;14.1;;;7765.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;14/01/2021;1527833.0;;;133253.0;91448.0;15.45;;;9246.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;15/01/2021;1665987.0;;;138154.0;103490.0;16.84;;;10464.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;16/01/2021;1797926.0;;;131939.0;111082.0;18.18;;;11231.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;17/01/2021;1882778.0;;;84852.0;113744.0;19.04;;;11500.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;18/01/2021;1971521.0;;;88743.0;114896.0;19.93;;;11617.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;19/01/2021;2065367.0;;;93846.0;112816.0;20.88;;;11407.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;20/01/2021;2161150.0;;;95783.0;109510.0;21.85;;;11072.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;21/01/2021;2246069.0;;;84919.0;102605.0;22.71;;;10374.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;22/01/2021;2339078.0;;;93009.0;96156.0;23.65;;;9722.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;23/01/2021;2426798.0;;;87720.0;89839.0;24.54;;;9083.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;24/01/2021;2487789.0;;;60991.0;86430.0;25.15;;;8739.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;25/01/2021;2571091.0;;;83302.0;85653.0;26.0;;;8660.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;26/01/2021;2677680.0;;;106589.0;87473.0;27.07;;;8844.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;27/01/2021;2764450.0;;;86770.0;86186.0;27.95;;;8714.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;28/01/2021;2868650.0;;;104200.0;88940.0;29.0;;;8993.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;29/01/2021;3006606.0;;;137956.0;95361.0;30.4;;;9642.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;30/01/2021;3114167.0;;;107561.0;98196.0;31.49;;;9928.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;31/01/2021;3334162.0;;;219995.0;120910.0;33.71;;;12225.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;01/02/2021;3440777.0;;;106615.0;124241.0;34.79;;;12562.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;02/02/2021;;;;;117852.0;;;;11916.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;03/02/2021;3564517.0;;;;114295.0;36.04;;;11556.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;04/02/2021;3849374.0;;;284857.0;140103.0;38.92;;;14166.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;05/02/2021;;;;;145536.0;;;;14715.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;06/02/2021;4201347.0;;;;155311.0;42.48;;;15703.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;07/02/2021;4313868.0;;;112521.0;139958.0;43.62;;;14151.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;08/02/2021;4413649.0;;;99781.0;138982.0;44.63;;;14052.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;09/02/2021;4527144.0;;;113495.0;146357.0;45.77;;;14798.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;10/02/2021;4684658.0;;;157514.0;160020.0;47.37;;;16179.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;11/02/2021;4792208.0;;;107550.0;134691.0;48.45;;;13618.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;12/02/2021;4901795.0;;;109587.0;125205.0;49.56;;;12659.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;13/02/2021;5005264.0;;;103469.0;114845.0;50.61;;;11612.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;14/02/2021;5055231.0;;;49967.0;105909.0;51.11;;;10708.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;15/02/2021;5086835.0;;;31604.0;96169.0;51.43;;;9723.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;16/02/2021;5198725.0;;;111890.0;95940.0;52.56;;;9700.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;17/02/2021;5284406.0;;;85681.0;85678.0;53.43;;;8663.0;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Kingdom;GBR;13/12/2020;86215.0;86215.0;;;;0.13;0.13;;;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;14/12/2020;;;;;83940.0;;;;1236.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;15/12/2020;;;;;83940.0;;;;1236.0;Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
